mission_status,title,launch_time,description,article_link,location,videos,rocket_data.rocket_name,rocket_data.image_url,rocket_data.image_credit,rocket_data.status,rocket_data.payload_to_leo,rocket_data.stages,rocket_data.strap-ons,rocket_data.rocket_height,rocket_data.fairing_diameter,rocket_data.rocket_details_link,rocket_data.rocket_id,rocket_data.payload_to_gto,rocket_data.price,rocket_data.liftoff_thrust,rocket_data.fairing_height,mission_data.title,mission_data.description,mission_data.orbit,mission_data.payloads,mission_data.total_mass
,L3Harris Launch 1,NET 2026,,,"SLC-2W, Vandenberg SFB, California, USA",,Alpha,https://storage.googleapis.com/nextspaceflight/media/rockets/Alpha.webp,Image Credit: Firefly Aerospace,Active,"1,030 kg",2,0,29.48 m,2.2 m,/rockets/62,62,,$15.0 million,801 kN,5.0 m,L3Harris Launch 1,First launch in a multi-launch agreement between L3Harris and Firefly for three dedicated Firefly Alpha launches in 2026. Firefly will provide rapid launch capabilities for L3Harris to achieve direct access to low Earth orbit at a lower cost and support the responsive space needs of the U.S. government.,,,
,L3Harris Launch 2,NET 2026,,,"SLC-2W, Vandenberg SFB, California, USA",,Alpha,https://storage.googleapis.com/nextspaceflight/media/rockets/Alpha.webp,Image Credit: Firefly Aerospace,Active,"1,030 kg",2,0,29.48 m,2.2 m,/rockets/62,62,,$15.0 million,801 kN,5.0 m,L3Harris Launch 2,Second launch in a multi-launch agreement between L3Harris and Firefly for three dedicated Firefly Alpha launches in 2026. Firefly will provide rapid launch capabilities for L3Harris to achieve direct access to low Earth orbit at a lower cost and support the responsive space needs of the U.S. government.,,,
,L3Harris Launch 3,NET 2026,,,"SLC-2W, Vandenberg SFB, California, USA",,Alpha,https://storage.googleapis.com/nextspaceflight/media/rockets/Alpha.webp,Image Credit: Firefly Aerospace,Active,"1,030 kg",2,0,29.48 m,2.2 m,/rockets/62,62,,$15.0 million,801 kN,5.0 m,L3Harris Launch 3,Third and final launch in a multi-launch agreement between L3Harris and Firefly for three dedicated Firefly Alpha launches in 2026. Firefly will provide rapid launch capabilities for L3Harris to achieve direct access to low Earth orbit at a lower cost and support the responsive space needs of the U.S. government.,,,
,StriX Launch 11,NET 2026,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,StriX Launch 11,This is the fifth of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 11th StriX satellite launched by Rocket Lab for Synspective.,,1,
,StriX Launch 12,NET 2026,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,StriX Launch 12,This is the sixth of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 12th StriX satellite launched by Rocket Lab for Synspective.,,1,
,StriX Launch 13,NET 2026,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,StriX Launch 13,This is the seventh of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 13th StriX satellite launched by Rocket Lab for Synspective.,,1,
,SpaceX Crew-12,"NET 1st Quarter, 2027",,,"SLC-40 or LC-39A, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,SpaceX Crew-12,SpaceX Crew-12 is the twelfth operational crewed rotation mission of a Crew Dragon spacecraft to the International Space Station.,Low Earth Orbit,1,
,Transporter 19,"NET 1st Quarter, 2027",,,"CCSFS/KSC, Florida or VSFB, California, USA",,Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,Transporter 19,"Transporter 19 is a dedicated rideshare mission by SpaceX. SpaceX’s SmallSat Rideshare Program provides small satellite operators with regularly scheduled, dedicated Falcon 9 rideshare missions to SSO for ESPA class payloads for as low as $300,000 per mission, which includes up to 50kg of payload mass.",Sun-Synchronous Orbit,,
,Roman Space Telescope,"NET May, 2027",,,"LC-39A, Kennedy Space Center, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon Heavy,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon%20Heavy%20Block%205.webp,Image Credit: SpaceX,Active,"63,800 kg",2,2,70.0 m,5.2 m,/rockets/104,104,"26,700 kg",$97.0 million,"22,819 kN",13.0 m,Nancy Grace Roman Space Telescope,"The Roman Space Telescope is a NASA observatory designed to settle essential questions in the areas of dark energy, exoplanets, and infrared astrophysics. The telescope has a primary mirror that is 2.4 meters in diameter (7.9 feet) and is the same size as the Hubble Space Telescope's primary mirror. The Roman Space Telescope will have two instruments, the Wide Field Instrument, and the Coronagraph Instrument.",Heliocentric Orbit,1,
,Transporter 20,"NET 2nd Quarter, 2027",,,"CCSFS/KSC, Florida or VSFB, California, USA",,Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,Transporter 20,"Transporter 20 is a dedicated rideshare mission by SpaceX. SpaceX’s SmallSat Rideshare Program provides small satellite operators with regularly scheduled, dedicated Falcon 9 rideshare missions to SSO for ESPA class payloads for as low as $300,000 per mission, which includes up to 50kg of payload mass.",Sun-Synchronous Orbit,,
,GLS-2,"NET July, 2027",,,"LC-39A, Kennedy Space Center, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon Heavy,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon%20Heavy%20Block%205.webp,Image Credit: SpaceX,Active,"63,800 kg",2,2,70.0 m,5.2 m,/rockets/104,104,"26,700 kg",$97.0 million,"22,819 kN",13.0 m,GLS-2,"GLS-2 (Gateway Logistics Services 2) is a mission to deliver cargo, experiments and other supplies to the NASA's Gateway in lunar orbit using a SpaceX Dragon XL spacecraft.",Highly Elliptical Orbit,,
,Compton Spectrometer and Imager (COSI),"NET August, 2027",,,"SLC-40 or LC-39A, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,Compton Spectrometer and Imager (COSI),"COSI is a wide-field gamma-ray telescope that will study energetic phenomena in the Milky Way and beyond, including the creation and destruction of matter and antimatter and the final stages of the lives of stars. The mission is a collaboration between the University of California, Berkeley’s Space Sciences Laboratory, the University of California, San Diego, the Naval Research Laboratory, NASA's Goddard Space Flight Center, and Northrop Grumman.",,1,
,Earth Return Orbiter (ERO),"NET September, 2027",,,"ELA-4, Guiana Space Centre, French Guiana, France",,Ariane 64,https://storage.googleapis.com/nextspaceflight/media/rockets/Ariane_64.webp,Image Credit: Arianespace,Active,"21,650 kg",2,4,62.0 m,5.4 m,/rockets/92,92,"11,500 kg",$106.0 million,"15,370 kN",20.0 m,Earth Return Orbiter (ERO),"The Earth Return Orbiter (ERO) will be the biggest spacecraft to ever orbit Mars. ERO is a multi-stage modular spacecraft equipped with both chemical and solar electric propulsion. The electric propulsion system will be the most powerful ever flown on any previous planetary mission.  Onboard ERO will be a radiation monitor that will measure the total radiation dose experienced by the spacecraft throughout the entire mission, which in addition to monitoring the health of ERO could provide important information on how to design systems for future human explorers. Launch is planned in 2027, entering into Mars orbit in 2029. The objective of the mission is to capture a capsule full of Mars soil samples collected by the U.S. Mars 2020 rover (Perseverance) and then launch the capsule to Earth so that the samples can be studied.",Heliocentric Orbit,1,
,SpaceX Crew-13,"NET 3rd Quarter, 2027",,,"SLC-40 or LC-39A, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,SpaceX Crew-13,SpaceX Crew-13 is the thirteenth operational crewed rotation mission of a Crew Dragon spacecraft to the International Space Station.,Low Earth Orbit,1,
,Luna 26,NET 2027,,,"Site 1S, Vostochny Cosmodrome, Russia",,Soyuz 2.1b/Fregat-M,https://storage.googleapis.com/nextspaceflight/media/rockets/Soyuz_2.1b-Fregat-M.webp,Image Credit: Roscosmos,Active,"7,500 kg",4,4,46.94 m,4.11 m,/rockets/142,142,"3,250 kg",$25.0 million,"4,550 kN",11.43 m,Luna 26,"Luna 26 (also named Luna-Resurs) is a planned lunar polar orbiter, part of the Luna-Glob program, by the Russian space agency Roscosmos. In addition to its scientific role, the Luna 26 orbiter would also function as a telecomm relay between Earth and Russian landed assets.",,1,"2,100.0 kg"
,Space Rider F5,NET 2027,,,"ELV, Guiana Space Centre, French Guiana, France",,Vega C,https://storage.googleapis.com/nextspaceflight/media/rockets/Vega-C.webp,,Active,"2,300 kg",4,0,35.0 m,3.3 m,/rockets/31,31,,,"4,500 kN",9.0 m,Space Rider,"Space Rider is a reusable lifting-body orbital and re-entry experiment, which aims to provide Europe with an affordable, independent, reusable end-to-end integrated space transportation system for routine access and return from low orbit. It will be used to transport payloads for an array of applications, orbit altitudes, and inclinations.",Low Earth Orbit,1,"2,400.0 kg"
,Space Rider F4,NET 2027,,,"ELV, Guiana Space Centre, French Guiana, France",,Vega C,https://storage.googleapis.com/nextspaceflight/media/rockets/Vega-C.webp,,Active,"2,300 kg",4,0,35.0 m,3.3 m,/rockets/31,31,,,"4,500 kN",9.0 m,Space Rider,"Space Rider is a reusable lifting-body orbital and re-entry experiment, which aims to provide Europe with an affordable, independent, reusable end-to-end integrated space transportation system for routine access and return from low orbit. It will be used to transport payloads for an array of applications, orbit altitudes, and inclinations.",Low Earth Orbit,1,"2,400.0 kg"
,GLS-1,NET 2027,First flight of Dragon XL,,"LC-39A, Kennedy Space Center, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon Heavy,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon%20Heavy%20Block%205.webp,Image Credit: SpaceX,Active,"63,800 kg",2,2,70.0 m,5.2 m,/rockets/104,104,"26,700 kg",$97.0 million,"22,819 kN",13.0 m,GLS-1,"GLS-1 (Gateway Logistics Services 1) is a mission to deliver cargo, experiments and other supplies to the NASA's Gateway in lunar orbit using a SpaceX Dragon XL spacecraft.",Highly Elliptical Orbit,1,
,Arktika-M n°5,NET 2027,,,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",,Soyuz 2.1b/Fregat-M,https://storage.googleapis.com/nextspaceflight/media/rockets/Soyuz_2.1b-Fregat-M.webp,Image Credit: Roscosmos,Active,"7,500 kg",4,4,46.94 m,4.11 m,/rockets/142,142,"3,250 kg",$25.0 million,"4,550 kN",11.43 m,Arktika-M n°5,Arktika-M is a series of planned Russian remote-sensing and emergency communications satellites operating in an highly elliptical 12-hour orbit. The constellation of two Aktika-M satellites is designed to monitor high-latitude areas of the Earth. The spacecraft will be based on Lavochkin's Elektro-L meteorological satellite.,Molniya Orbit,1,"2,100.0 kg"
,CRISTAL,NET 2027,,,"ELV, Guiana Space Centre, French Guiana, France",,Vega C,https://storage.googleapis.com/nextspaceflight/media/rockets/Vega-C.webp,,Active,"2,300 kg",4,0,35.0 m,3.3 m,/rockets/31,31,,,"4,500 kN",9.0 m,CRISTAL,"European Earth observation satellite, based on the Sentinel-6A design.",Sun-Synchronous Orbit,1,"1,700.0 kg"
,Superbird-9,NET 2027,,,"LC-39A Starship Pad, Kennedy Space Center, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Cargo Starship,https://storage.googleapis.com/nextspaceflight/media/rockets/Cargo_Starship.webp,Image Credit: SpaceX,Planned,"200,000 kg",2,0,121.0 m,9.0 m,/rockets/174,174,,,"74,432 kN",,Superbird-9,"Superbird-9 is a fully flexible HTS (High Throughput Satellites) for SKY Perfect JSAT, mounted the payload missions to be configured and combined to match end-user needs. It will deliver broadcast and broadband missions in Ku band primarily over Japan and Eastern Asia, in response to mobility and broadband demands.",Geostationary Earth Orbit,1,
,GPS-3F 1,NET 2027,,,"LC-39A, Kennedy Space Center, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon Heavy,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon%20Heavy%20Block%205.webp,Image Credit: SpaceX,Active,"63,800 kg",2,2,70.0 m,5.2 m,/rockets/104,104,"26,700 kg",$97.0 million,"22,819 kN",13.0 m,GPS-3F 1,GPS-3F (Global Positioning System) or Navstar-3F (Navigation System using Timing And Ranging) are the second evolution stage of the third generation of the GPS satellites.,Medium Earth Orbit,1,
,Project Kuiper,NET 2027,,,"SLC-41, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Vulcan VC6L,https://storage.googleapis.com/nextspaceflight/media/rockets/default.jpg,,Planned,"27,200 kg",2,6,63.3 m,5.4 m,/rockets/70,70,"14,500 kg",,"17,056 kN",21.3 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",Low Earth Orbit,,
,Project Kuiper,NET 2027,,,"SLC-41, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Vulcan VC6L,https://storage.googleapis.com/nextspaceflight/media/rockets/default.jpg,,Planned,"27,200 kg",2,6,63.3 m,5.4 m,/rockets/70,70,"14,500 kg",,"17,056 kN",21.3 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",Low Earth Orbit,,
,Project Kuiper,NET 2027,,,"SLC-41, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Vulcan VC6L,https://storage.googleapis.com/nextspaceflight/media/rockets/default.jpg,,Planned,"27,200 kg",2,6,63.3 m,5.4 m,/rockets/70,70,"14,500 kg",,"17,056 kN",21.3 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",Low Earth Orbit,,
,Project Kuiper,NET 2027,,,"SLC-41, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Vulcan VC6L,https://storage.googleapis.com/nextspaceflight/media/rockets/default.jpg,,Planned,"27,200 kg",2,6,63.3 m,5.4 m,/rockets/70,70,"14,500 kg",,"17,056 kN",21.3 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",Low Earth Orbit,,
