mission_status,title,launch_time,description,videos,article_link,location,rocket_data.rocket_name,rocket_data.image_url,rocket_data.image_credit,rocket_data.status,rocket_data.price,rocket_data.liftoff_thrust,rocket_data.payload_to_leo,rocket_data.payload_to_gto,rocket_data.stages,rocket_data.strap-ons,rocket_data.rocket_height,rocket_data.fairing_diameter,rocket_data.fairing_height,rocket_data.rocket_details_link,rocket_data.rocket_id,mission_data.title,mission_data.description,mission_data.payloads,mission_data.total_mass,mission_data.orbit
,Project Kuiper,NET 2027,,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"SLC-41, Cape Canaveral SFS, Florida, USA",Vulcan VC6L,https://storage.googleapis.com/nextspaceflight/media/rockets/default.jpg,,Planned,,"17,056 kN","27,200 kg","14,500 kg",2,6,63.3 m,5.4 m,21.3 m,/rockets/70,70,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",,,Low Earth Orbit
,Project Kuiper,NET 2027,,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"SLC-41, Cape Canaveral SFS, Florida, USA",Vulcan VC6L,https://storage.googleapis.com/nextspaceflight/media/rockets/default.jpg,,Planned,,"17,056 kN","27,200 kg","14,500 kg",2,6,63.3 m,5.4 m,21.3 m,/rockets/70,70,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",,,Low Earth Orbit
,HellasSat 5,NET 2027,,,,"ELA-4, Guiana Space Centre, French Guiana, France",Ariane 64,https://storage.googleapis.com/nextspaceflight/media/rockets/Ariane_64.webp,Image Credit: Arianespace,Active,$106.0 million,"15,370 kN","21,650 kg","11,500 kg",2,4,62.0 m,5.4 m,20.0 m,/rockets/92,92,HellasSat 5,"HellasSat 5 is a telecommunications satellite for HellasSat of Greece, to be operating in geostationary orbit at 39 degrees East. The satellite will carry an optical communication payload built by Thales Alenia Space.",1,,Geostationary Transfer Orbit
,First Flight,NET 2027,First flight of the Vega-E rocket which is an improved version of the Vega-C rocket which eliminates the third and fourth stages Zefiro 9 and AVUM+ and are replaced by a cryogenic upper stage powered by liquid oxygen and liquid methane.,,,"ELV, Guiana Space Centre, French Guiana, France",Vega E,https://storage.googleapis.com/nextspaceflight/media/rockets/Vega-E.webp,Image Credit: Arianespace,Planned,,"4,500 kN",,,3,0,35.0 m,3.3 m,9.0 m,/rockets/31,31,,,,,
,Transporter 21,"NET 4th Quarter, 2027",,,,"CCSFS/KSC, Florida or VSFB, California, USA",Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,$69.75 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,/rockets/3,3,Transporter 21,"Transporter 21 is a dedicated rideshare mission by SpaceX. SpaceX’s SmallSat Rideshare Program provides small satellite operators with regularly scheduled, dedicated Falcon 9 rideshare missions to SSO for ESPA class payloads for as low as $300,000 per mission, which includes up to 50kg of payload mass.",,,Sun-Synchronous Orbit
,GEO-KOMPSAT 3,NET 2nd Half 2027,,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"SLC-40 or LC-39A, Florida, USA",Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,$69.75 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,/rockets/3,3,GEO-KOMPSAT 3,Multipurpose geostationary communication satellite for the South Korean Korea AeroSpace Administration (KASA) with a Ka-band broadband communication system payload.,1,"3,700.0 kg",Geostationary Transfer Orbit
,CRS SNC-5,NET 2027,,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"SLC-41, Cape Canaveral SFS, Florida, USA",Vulcan VC4L,https://storage.googleapis.com/nextspaceflight/media/rockets/Vulcan_VC4L.webp,Image Credit: ULA,Planned,,"13,006 kN","24,600 kg","11,693 kg",2,4,63.3 m,5.4 m,21.3 m,/rockets/70,70,CRS SNC-5,The Dream Chaser Cargo System is an American reusable spaceplane being developed by Sierra Nevada Corporation (SNC) Space Systems. The Dream Chaser is designed to resupply the International Space Station with both pressurized and unpressurized cargo. The vehicle will launch vertically and autonomously land horizontally on conventional runways.,1,,Low Earth Orbit
,Xuntian Telescope,NET 2027,,,,"LC-101, Wenchang Space Launch Site, China",Long March 5B,https://storage.googleapis.com/nextspaceflight/media/rockets/Long_March_5B_rocket.webp,Image Credit: CASC,Active,,"10,565 kN","23,000 kg",0 kg,2,4,53.66 m,5.2 m,20.5 m,/rockets/123,123,Xuntian,"Xuntian is a Chinese space telescope more powerful than Hubble, which can dock to Tiangong 3 for the taikonauts to repair it.",1,"16,000.0 kg",Low Earth Orbit
,Starliner-4,NET 2027,,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"SLC-41, Cape Canaveral SFS, Florida, USA",Atlas V N22,https://storage.googleapis.com/nextspaceflight/media/rockets/Atlas_V_N22_rocket.webp,Image Credit: NASA,Active,,"7,152 kN","13,000 kg",,2,2,62.2 m,,,/rockets/25,25,Starliner-4,Starliner-4 is the fourth operational crew rotation mission of Boeing's Starliner spacecraft to the International Space Station.,,,Low Earth Orbit
,Starliner-5,NET 2027,,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"SLC-41, Cape Canaveral SFS, Florida, USA",Atlas V N22,https://storage.googleapis.com/nextspaceflight/media/rockets/Atlas_V_N22_rocket.webp,Image Credit: NASA,Active,,"7,152 kN","13,000 kg",,2,2,62.2 m,,,/rockets/25,25,Starliner-5,Starliner-5 is the fifth operational crew rotation mission of Boeing’s Starliner spacecraft to the International Space Station.,,,Low Earth Orbit
,SpaceX Crew-14,NET 2027,,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"SLC-40 or LC-39A, Florida, USA",Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,$69.75 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,/rockets/3,3,SpaceX Crew-14,SpaceX Crew-14 is the fourteenth operational crewed rotation mission of a Crew Dragon spacecraft to the International Space Station.,1,,Low Earth Orbit
,Chandrayaan-4 First Launch,NET 2027,"Chandrayaan-4 is composed of two launches, the first will launch the DM (Descender Module) and AM (Ascender Module) and the second will launch the TM (Transfer Module), RM (Re-entry Module) and PM (Propulsion Module).",,,"Second Launch Pad, Satish Dhawan Space Centre, India",LVM-3,https://storage.googleapis.com/nextspaceflight/media/rockets/LVM-3.webp,Image Credit: ISRO,Active,$62.0 million,"11,898 kN","10,000 kg","4,000 kg",3,2,43.4 m,5.0 m,,/rockets/178,178,Chandrayaan-4,"Chandrayaan-4 is a planned lunar sample-return mission of Indian Space Research Organisation (ISRO) and will be the fourth iteration in its Chandrayaan programme. It consist of four modules namely Transfer Module (TM), Lander Module (LM), Ascender Module (AM) and Re-entry Module (RM). The planned mission life is 1 lunar day and the landing site is near to Shiv Shakti Point, the landing site of Chandrayaan-3 Lander.",,,
,Chandrayaan-4 Second Launch,NET 2027,"Chandrayaan-4 is composed of two launches, the first will launch the DM (Descender Module) and AM (Ascender Module) and the second will launch the TM (Transfer Module), RM (Re-entry Module) and PM (Propulsion Module).",,,"Second Launch Pad, Satish Dhawan Space Centre, India",LVM-3,https://storage.googleapis.com/nextspaceflight/media/rockets/LVM-3.webp,Image Credit: ISRO,Active,$62.0 million,"11,898 kN","10,000 kg","4,000 kg",3,2,43.4 m,5.0 m,,/rockets/178,178,Chandrayaan-4,"Chandrayaan-4 is a planned lunar sample-return mission of Indian Space Research Organisation (ISRO) and will be the fourth iteration in its Chandrayaan programme. It consist of four modules namely Transfer Module (TM), Lander Module (LM), Ascender Module (AM) and Re-entry Module (RM). The planned mission life is 1 lunar day and the landing site is near to Shiv Shakti Point, the landing site of Chandrayaan-3 Lander.",,,
,StriX Launch 14,NET 2027,,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,$7.5 million,224 kN,320 kg,,3,0,18.0 m,1.2 m,4.05 m,/rockets/4,4,StriX Launch 14,This is the eighth of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 14th StriX satellite launched by Rocket Lab for Synspective.,1,,
,StriX Launch 15,NET 2027,,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,$7.5 million,224 kN,320 kg,,3,0,18.0 m,1.2 m,4.05 m,/rockets/4,4,StriX Launch 15,This is the ninth of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 15th StriX satellite launched by Rocket Lab for Synspective.,1,,
,StriX Launch 16,NET 2027,,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,$7.5 million,224 kN,320 kg,,3,0,18.0 m,1.2 m,4.05 m,/rockets/4,4,StriX Launch 16,This is the tenth of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 16th StriX satellite launched by Rocket Lab for Synspective.,1,,
,Al Yah 4,NET 2027,,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"SLC-40 or LC-39A, Florida, USA",Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,$69.75 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,/rockets/3,3,Al Yah 4,Al Yah 4 and 5 are two planned multi-band communication satellites by Al Yah Satellite Communications Company (Yahsat).,1,,Geostationary Transfer Orbit
,JPSS-4,NET 2027,,,,"SLC-4E, Vandenberg SFB, California, USA",Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,$69.75 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,/rockets/3,3,JPSS-4,"The JPSS constellation of satellites collects global multi-spectral radiometry and other specialized meteorologic, oceanographic, and solar-geophysical data via remote sensing of land, sea, and atmospheric properties. These data support NOAA’s mission to continuously observe Earth’s environment to understand and predict changes in weather, climate, oceans, and coasts, support the nation’s economy, and protect lives and property. NASA uses the instruments aboard the JPSS satellites to continue decades of Earth science research for the betterment of humanity. When launched, JPSS-4 will carry the NASA Earth Venture mission Libera, an instrument that will improve our understanding of trends in Earth’s energy imbalance and our changing climate.",,,
,Thaicom-10,NET 2027,,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"SLC-40 or LC-39A, Florida, USA",Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,$69.75 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,/rockets/3,3,Thaicom-10,"THAICOM-10 satellite, built by Airbus Defence and Space SAS (France), will provide over 120 gigabits per second (Gbps) of capacity. This state-of-the-art technology will allow flexibility and instant configuration to adapt dynamically to the customers’ needs. The satellite will provide extended connectivity over the region for Thaicom’s customers and partners across the Asia Pacific.",1,,Geostationary Transfer Orbit
,Shukrayaan,"NET March, 2028",India's first Venus mission.,,,"Second Launch Pad, Satish Dhawan Space Centre, India",LVM-3,https://storage.googleapis.com/nextspaceflight/media/rockets/LVM-3.webp,Image Credit: ISRO,Active,$62.0 million,"11,898 kN","10,000 kg","4,000 kg",3,2,43.4 m,5.0 m,,/rockets/178,178,Shukrayaan,"The Venus Orbiter Mission (Shukrayaan) will explore the planet's atmosphere, surface, and its interaction with the Sun. Key scientific objectives include examining dust in the Venusian atmosphere, mapping its surface topography in high resolution, studying the solar X-ray spectrum near Venus, analyzing Venusian airglow, and investigating sub-surface characteristics. Additionally, the mission will serve as a technology demonstration for ISRO, testing aerobraking and thermal management techniques in the harsh Venusian environment.",1,,
,MBR Explorer,"NET 1st Quarter, 2028",Launch vehicle configuration has not been confirmed,,,"LA-Y2, Tanegashima Space Center, Japan",H3-22S,https://storage.googleapis.com/nextspaceflight/media/rockets/H3-22.webp,Image Credit: JAXA,Active,$50.0 million,"7,542 kN",,"4,000 kg",2,2,63.0 m,5.27 m,10.3 m,/rockets/105,105,MBR Explorer,"The MBR Explorer, named after Sheikh Mohammed bin Rashid, will fly by six main belt asteroids between 2030 and 2033 before rendezvousing on a seventh, Justitia, in 2034, later deploying a lander.",1,"2,300.0 kg",Heliocentric Orbit
,Artemis IV,"NET September, 2028",First flight of SLS Block 1B and the Exploration Upper Stage.,{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},,"LC-39B, Kennedy Space Center, Florida, USA",SLS Block 1B,https://storage.googleapis.com/nextspaceflight/media/rockets/SLS_Block_1B.webp,Image Credit: NASA,Planned,$876.0 million,"39,440 kN","105,000 kg",,2,2,111.0 m,,,/rockets/5,5,Artemis IV,"Artemis IV will see 4 crew members launching to the Lunar Gateway for an extended stay, as well as the second lunar landing of the Artemis program. This landing is part of the cooperation between NASA and the commercial sector seeking exploration opportunities on the surface of the Moon, and will utilize Starship HLS as the landing vehicle. ESA's contribution to Gateway, I-HAB, will also be launched on this mission as a co-manifest payload. After completion of the TLI burn, Orion will separate from the Exploration Upper Stage and reorient itself. Then, similar to Apollo, it will maneuver back and dock with I-HAB. Both will then continue to the moon and dock with the Lunar Gateway.",,,
,Luna 27,NET 2028,,,,"Site 1S, Vostochny Cosmodrome, Russia",Soyuz 2.1b/Fregat-M,https://storage.googleapis.com/nextspaceflight/media/rockets/Soyuz_2.1b-Fregat-M.webp,Image Credit: Roscosmos,Active,$25.0 million,"4,550 kN","7,500 kg","3,250 kg",4,4,46.94 m,4.11 m,11.43 m,/rockets/142,142,Luna 27,"Luna 27 (also named Luna-Resurs 1) is a planned lunar lander mission by Roscosmos to send a lander to the South Pole–Aitken basin, an area on the far side of the Moon. The purpose is to prospect for minerals, volatiles (nitrogen, water, carbon dioxide, ammonia, hydrogen, methane and sulfur dioxide, and lunar water ice in permanently shadowed areas of the Moon and investigate the potential use of these natural lunar resources. On the long term, Russia considers building a crewed base on the Moon's far side that would bring scientific and commercial benefits.",1,"2,200.0 kg",
,Tianwen 3,NET 2028,,,,"LC-101, Wenchang Space Launch Site, China",Long March 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Long_March_5.webp,Image Credit: CASC,Active,,"10,565 kN","32,000 kg","14,000 kg",3,4,57.0 m,5.2 m,20.0 m,/rockets/122,122,Tianwen 3,"Tianwen-3 (Chinese: 天问三号) is a planned robotic Mars Sample Return mission by China to send two spacecrafts (an orbiter/Earth-returner and a lander/ascent-vehicle) via two separate launches to Mars no earlier than 2028. Together, the two spacecrafts will seek to obtain samples of Martian rocks and soil and then return the cached samples to Earth by 2031 at the earliest.",1,,Heliocentric Orbit
,Oryol Test Flight,NET 2028,First flight of Oryol. First flight of a new Russian spacecraft since 1988. First flight of Angara with an escape tower.,,,"Site 1A, Vostochny Cosmodrome, Russia",Angara A5,https://storage.googleapis.com/nextspaceflight/media/rockets/Angara_A5.webp,Image Credit: VKS RF,Active,$100.0 million,"9,610 kN","25,000 kg","3,000 kg",2,4,55.4 m,4.35 m,15.2 m,/rockets/58,58,Oryol,"Oryol, formerly Federatsiya, is a project by Roscosmos to develop a new-generation, partially reusable crewed spacecraft.",1,"20,000.0 kg",Low Earth Orbit
